TransactionID,Timestamp,Amount,Currency,Channel,Location,CustomerID,AccountType,TxFrequency,FraudLabel
T002024,2025-08-24 11:52:20,719.62,INR,POS,IN,C8630,Savings,2,0
T002025,2025-08-09 10:50:42,534.18,INR,Online,IN,C5698,Savings,1,0
T002026,2025-08-14 7:00:17,46.16,INR,POS,UK,C5545,Savings,0,0
T002027,2025-07-20 22:56:21,76.07,INR,Wire,US,C3163,Savings,4,0
T002028,2025-03-10 4:28:48,4.56,GBP,POS,IN,C6570,Savings,1,0
T002029,2025-05-19 11:56:06,305.45,INR,Mobile,IN,C3793,Business,2,0
T002030,2025-05-01 16:44:35,94.63,INR,POS,US,C1900,Savings,3,0
T002031,2025-08-18 6:10:02,135.7,INR,Online,IN,C9628,Business,5,0
T002032,2025-06-03 2:57:49,338.78,INR,POS,US,C2176,Business,2,0
T002033,2025-08-20 7:22:04,499.76,EUR,POS,UK,C3302,Savings,0,0
T002034,2025-06-01 18:20:37,59.62,INR,Mobile,UK,C9426,Savings,0,0
T002035,2025-04-13 23:05:43,362.09,INR,ATM,IN,C1140,Business,4,0
T002036,2025-04-25 10:28:29,136.13,USD,Mobile,IN,C3805,CreditCard,3,0
T002037,2025-05-05 4:18:23,201.02,EUR,Mobile,AE,C1561,Savings,1,0
T002038,2025-07-20 23:39:59,564.54,INR,ATM,IN,C1817,Savings,3,0
T002039,2025-08-14 14:16:51,222.85,EUR,Mobile,UK,C4694,Savings,2,0
T002040,2025-05-04 22:11:58,268.47,INR,ATM,US,C5992,Savings,3,0
T002041,2025-06-10 14:56:24,251.2,INR,Online,SG,C1258,Savings,2,0
T002042,2025-08-07 8:00:17,114.54,INR,Online,IN,C2213,Savings,2,0
T002043,2025-04-26 15:36:43,68.68,INR,Online,DE,C5534,Business,1,0
T002044,2025-08-19 5:19:13,13.17,EUR,Mobile,IN,C8045,CreditCard,4,0
T002045,2025-03-09 2:50:37,235.79,GBP,POS,IN,C4248,Savings,1,0
T002046,2025-07-03 2:59:55,218.49,INR,POS,DE,C6799,Business,3,0
T002047,2025-05-06 13:32:20,532.52,INR,Online,US,C1527,Savings,5,0
T002048,2025-07-21 8:50:34,46.75,GBP,ATM,IN,C9912,Savings,0,0
T002049,2025-03-20 16:37:46,246.97,INR,ATM,IN,C3689,Business,0,0
T002050,2025-07-11 6:46:00,205.67,INR,ATM,US,C7736,Business,4,0
T002051,2025-06-21 5:50:44,285.68,INR,Online,IN,C6215,CreditCard,1,0
T002052,2025-05-25 17:47:08,231.95,USD,Wire,IN,C5267,CreditCard,5,0
T002053,2025-03-24 16:34:31,22.56,USD,ATM,IN,C6570,Business,4,0
T002054,2025-06-25 11:23:58,442.04,INR,Mobile,AE,C1366,Savings,1,0
T002055,2025-06-03 18:25:32,303.76,EUR,POS,US,C4578,Savings,4,1
T002056,2025-05-19 5:49:56,779.88,INR,Online,IN,C4296,Savings,2,0
T002057,2025-06-08 18:01:14,457.7,INR,Online,SG,C8105,Savings,2,0
T002058,2025-05-12 19:37:51,145.86,EUR,Online,US,C1981,Business,5,0
T002059,2025-08-28 9:00:15,73.56,USD,Online,US,C8050,Savings,3,0
T002060,2025-07-28 17:55:34,1114.19,INR,ATM,IN,C2480,CreditCard,2,0
T002061,2025-05-09 5:27:32,1087.57,INR,ATM,IN,C4052,Savings,7,0
T002062,2025-08-15 11:45:05,122.03,INR,Online,SG,C3387,Savings,2,0
T002063,2025-05-14 5:11:51,251.48,INR,Mobile,IN,C2496,Savings,3,0
T002064,2025-04-20 6:42:36,322.36,INR,POS,SG,C5141,Savings,0,0
T002065,2025-06-18 9:41:57,748.8,INR,Online,US,C8947,Business,4,0
T002066,2025-08-23 14:47:07,375.22,INR,POS,US,C4227,Savings,4,0
T002067,2025-06-30 19:45:56,194.3,USD,Online,AE,C4076,Savings,1,0
T002068,2025-05-08 8:59:26,19.15,GBP,Mobile,UK,C1385,CreditCard,2,0
T002069,2025-04-03 17:30:39,12.15,INR,Online,IN,C2357,CreditCard,3,0
T002070,2025-06-24 6:00:57,241.84,INR,Mobile,UK,C1469,Savings,1,0
T002071,2025-04-27 4:43:09,174.69,INR,POS,US,C1414,CreditCard,1,0
T002072,2025-08-19 4:28:41,204.06,USD,ATM,IN,C6018,Savings,3,0
T002073,2025-05-11 17:14:29,307.85,INR,Online,US,C1380,Savings,3,0
T002074,2025-04-06 15:01:50,83.85,INR,Mobile,IN,C1897,Savings,0,0
T002075,2025-06-04 19:19:53,112.86,INR,POS,US,C3147,Savings,4,0
T002076,2025-05-29 15:53:35,140.77,INR,Wire,SG,C5157,Savings,1,0
T002077,2025-07-24 1:12:50,218.4,GBP,ATM,IN,C1932,Savings,4,0
T002078,2025-07-29 7:07:48,10.41,GBP,Mobile,UK,C2447,Savings,2,0
T002079,2025-04-15 23:47:52,140.44,INR,POS,IN,C8972,Savings,4,0
T002080,2025-03-08 5:59:55,200.28,USD,ATM,US,C3675,Business,3,0
T002081,2025-07-10 21:21:40,852.03,INR,POS,AE,C2923,Savings,1,0
T002082,2025-07-12 4:31:38,386.76,USD,POS,US,C5318,CreditCard,1,0
T002083,2025-05-14 4:09:55,78.87,INR,ATM,IN,C7889,Savings,3,0
T002084,2025-07-20 7:52:21,199.74,INR,POS,SG,C4151,Savings,4,0
T002085,2025-07-25 18:10:03,96.03,INR,Mobile,IN,C6605,Business,2,0
T002086,2025-04-12 20:39:46,697.66,GBP,Online,UK,C3124,Savings,1,0
T002087,2025-06-13 14:57:13,495.57,GBP,ATM,SG,C2866,CreditCard,0,0
T002088,2025-07-21 13:27:04,57.68,INR,ATM,IN,C8363,Savings,2,0
T002089,2025-08-11 8:44:36,183.84,INR,POS,UK,C4325,Savings,1,0
T002090,2025-03-10 9:59:47,133.26,INR,Mobile,IN,C2840,CreditCard,4,0
T002091,2025-03-11 5:49:05,205.1,GBP,POS,US,C5899,Savings,4,0
T002092,2025-08-12 23:20:09,230.37,INR,Wire,AE,C3528,Savings,3,0
T002093,2025-05-27 0:04:25,302.12,INR,ATM,US,C7000,Savings,3,0
T002094,2025-05-15 14:47:58,300.41,USD,Mobile,IN,C9636,CreditCard,0,0
T002095,2025-06-25 5:53:10,102.86,USD,Online,UK,C1381,Savings,2,0
T002096,2025-04-30 0:49:49,576.38,INR,Online,IN,C9573,Business,3,0
T002097,2025-08-30 2:20:38,65.44,INR,Online,SG,C1728,Savings,3,0
T002098,2025-07-21 19:02:58,173.4,EUR,POS,IN,C6649,Savings,2,0
T002099,2025-03-12 23:03:46,279.75,INR,POS,IN,C7229,Savings,2,0
T002100,2025-03-13 0:13:18,340.71,INR,POS,DE,C2069,Business,1,0
T002101,2025-04-21 7:40:34,270.09,USD,ATM,IN,C8115,Savings,1,0
T002102,2025-06-20 19:04:44,734.22,INR,POS,SG,C2249,Business,1,0
T002103,2025-05-10 8:01:08,58.6,USD,Online,IN,C5007,Business,3,0
T002104,2025-08-14 2:19:52,147.61,USD,POS,IN,C3000,Savings,2,0
T002105,2025-04-05 22:12:19,206,INR,Online,DE,C3328,Business,3,0
T002106,2025-08-23 17:14:03,5.67,INR,POS,US,C6451,Savings,9,0
T002107,2025-04-14 13:07:42,263.48,USD,POS,US,C1398,Business,1,0
T002108,2025-06-26 14:13:04,277.52,INR,Mobile,US,C4231,Business,3,0
T002109,2025-05-02 10:46:05,7.25,INR,POS,SG,C3903,Savings,0,0
T002110,2025-04-03 23:06:29,62.83,INR,Wire,IN,C2577,Business,2,0
T002111,2025-03-22 2:47:50,102.9,INR,Online,IN,C8350,Savings,0,0
T002112,2025-03-27 4:14:41,878.99,USD,Online,SG,C1679,Business,1,0
T002113,2025-06-04 14:20:22,65.35,INR,ATM,AE,C2201,Business,2,0
T002114,2025-05-08 8:47:05,284.18,INR,POS,IN,C2309,Savings,1,0
T002115,2025-05-07 12:01:08,191.82,INR,Mobile,UK,C1351,Savings,4,0
T002116,2025-07-20 20:52:05,8.18,USD,POS,IN,C1190,Savings,1,0
T002117,2025-05-27 1:28:19,144.49,INR,POS,DE,C4410,Savings,2,0
T002118,2025-07-06 23:47:59,26.54,INR,Online,IN,C5041,Savings,2,0
T002119,2025-07-29 11:18:43,233.49,INR,POS,IN,C3116,Savings,6,1
T002120,2025-07-08 0:49:14,675.47,INR,POS,US,C8991,CreditCard,0,0
T002121,2025-07-19 6:07:59,100.33,INR,POS,US,C1749,Savings,3,0
T002122,2025-07-22 22:19:55,226.09,INR,Mobile,IN,C6835,Savings,3,0
T002123,2025-08-10 23:43:22,30.94,USD,Wire,UK,C4748,Savings,0,0
T002124,2025-08-07 3:57:55,15.95,USD,Online,DE,C4969,Business,3,0
T002125,2025-06-20 6:24:05,70.06,EUR,POS,IN,C7818,CreditCard,0,0
T002126,2025-07-26 9:52:45,317.95,EUR,Online,US,C7640,Savings,5,0
T002127,2025-05-03 5:13:30,309.39,USD,POS,US,C8875,CreditCard,1,0
T002128,2025-08-03 23:37:08,15.43,INR,Online,IN,C2032,Savings,2,0
T002129,2025-03-28 12:35:53,649.99,GBP,POS,IN,C3467,Savings,2,0
T002130,2025-05-26 4:57:30,181.08,INR,ATM,SG,C3502,Savings,3,0
T002131,2025-03-21 10:27:10,87.51,INR,Mobile,IN,C4551,Business,2,0
T002132,2025-05-13 22:45:28,418.96,USD,ATM,IN,C1003,Savings,0,0
T002133,2025-05-18 10:40:16,802.07,GBP,POS,IN,C5691,Savings,5,0
T002134,2025-06-03 14:53:05,157.62,GBP,ATM,IN,C1394,Savings,0,0
T002135,2025-03-09 2:39:18,108.47,INR,Mobile,IN,C5682,Savings,0,0
T002136,2025-05-20 21:43:18,7.7,INR,POS,IN,C1482,Savings,2,0
T002137,2025-04-03 6:13:08,281.83,USD,Mobile,SG,C3546,Business,1,0
T002138,2025-09-01 3:29:15,95.77,INR,POS,IN,C6326,CreditCard,3,0
T002139,2025-09-02 13:49:13,2.98,INR,ATM,IN,C5464,CreditCard,1,0
T002140,2025-05-11 21:28:20,59.87,INR,POS,DE,C9650,Savings,2,0
T002141,2025-08-28 21:59:27,16.03,USD,ATM,IN,C8519,Savings,3,0
T002142,2025-07-16 6:16:40,15.25,USD,Mobile,IN,C9868,CreditCard,1,0
T002143,2025-08-28 21:12:12,67.81,USD,POS,IN,C7304,Savings,3,0
T002144,2025-07-31 18:14:50,71.01,INR,Online,US,C1607,Savings,1,0
T002145,2025-03-13 22:45:31,46.88,USD,Online,IN,C1524,Savings,2,0
T002146,2025-04-12 6:03:39,237.29,INR,ATM,US,C9795,Savings,4,0
T002147,2025-06-07 20:49:22,125.13,GBP,Wire,SG,C1524,Business,3,0
T002148,2025-06-28 21:19:07,163.74,GBP,Mobile,DE,C2950,Business,2,0
T002149,2025-07-21 11:19:45,161.37,INR,POS,IN,C4858,Savings,1,0
T002150,2025-04-11 17:46:06,162.68,USD,Mobile,UK,C9676,CreditCard,3,0
T002151,2025-07-13 10:27:19,11.22,INR,Online,UK,C2773,Business,1,0
T002152,2025-03-24 5:52:00,0.87,EUR,Mobile,IN,C9024,Savings,2,0
T002153,2025-06-16 5:58:04,51.02,GBP,POS,IN,C7876,Savings,0,0
T002154,2025-04-02 7:16:52,191.79,INR,POS,IN,C7181,Business,0,0
T002155,2025-06-21 16:44:16,70.94,INR,Mobile,IN,C3789,CreditCard,2,0
T002156,2025-07-25 13:39:29,192.6,INR,POS,US,C9513,Business,0,0
T002157,2025-03-20 22:25:55,141.01,EUR,Mobile,SG,C6112,Business,1,0
T002158,2025-03-19 7:52:01,76.41,GBP,Mobile,IN,C6183,Business,2,0
T002159,2025-08-23 12:56:24,115.66,INR,ATM,US,C4023,Savings,1,0
T002160,2025-07-19 15:05:16,112.14,USD,POS,AE,C7047,Savings,3,0
T002161,2025-06-02 3:15:42,266.26,INR,Online,IN,C6867,Business,0,0
T002162,2025-06-01 2:36:48,354.63,INR,Online,UK,C5313,CreditCard,3,0
T002163,2025-08-22 13:40:34,627.74,INR,ATM,SG,C1931,Savings,2,0
T002164,2025-03-25 9:43:44,108.82,USD,POS,SG,C5115,Savings,3,0
T002165,2025-07-24 18:08:59,125.22,INR,ATM,IN,C9598,Savings,1,0
T002166,2025-06-17 23:44:01,70.22,INR,Mobile,IN,C7439,CreditCard,1,0
T002167,2025-03-13 1:11:58,97.69,INR,Mobile,AE,C9306,Savings,4,0
T002168,2025-05-12 15:35:41,209.76,EUR,Online,US,C9576,Savings,1,0
T002169,2025-07-05 19:07:19,10.43,USD,POS,IN,C3847,Savings,2,0
T002170,2025-08-05 3:03:29,236.02,INR,Mobile,UK,C4154,Savings,5,0
T002171,2025-05-29 1:36:17,68.55,INR,Online,UK,C2363,Business,1,0
T002172,2025-06-23 8:13:26,326.43,EUR,ATM,IN,C6259,CreditCard,0,0
T002173,2025-05-16 13:58:06,308.15,INR,Mobile,SG,C2334,Business,3,0
T002174,2025-05-11 17:35:18,18.32,INR,ATM,US,C2535,Savings,2,0
T002175,2025-03-24 14:07:08,27.37,INR,Mobile,IN,C3129,Savings,1,0
T002176,2025-04-19 15:35:53,376.46,INR,ATM,AE,C9804,Savings,2,0
T002177,2025-06-30 12:58:16,261.09,INR,ATM,IN,C9458,Savings,4,0
T002178,2025-07-11 20:50:55,8.22,INR,Online,IN,C7939,Savings,3,0
T002179,2025-05-23 9:07:52,134.21,USD,Mobile,AE,C4118,Savings,1,0
T002180,2025-05-23 4:52:48,111.56,INR,ATM,US,C9915,Savings,2,0
T002181,2025-06-15 5:45:49,101.67,INR,Online,IN,C8075,Savings,4,0
T002182,2025-07-25 10:52:18,147.32,EUR,Mobile,IN,C1469,Business,3,0
T002183,2025-03-16 1:04:22,341.21,INR,Online,IN,C4173,Business,1,0
T002184,2025-07-15 12:46:24,62.5,INR,Online,IN,C9603,CreditCard,2,0
T002185,2025-06-14 5:14:02,32.05,INR,Mobile,US,C1985,Savings,0,0
T002186,2025-08-08 21:35:46,1041.91,EUR,Online,IN,C6437,Savings,1,0
T002187,2025-04-11 12:49:29,158.62,INR,Online,US,C7427,CreditCard,2,0
T002188,2025-03-10 14:08:19,24.15,INR,Mobile,IN,C4378,Savings,4,0
T002189,2025-08-05 20:48:47,1019.13,USD,Mobile,IN,C5129,Business,2,0
T002190,2025-06-21 2:23:43,279.46,USD,Online,US,C9248,Savings,2,0
T002191,2025-07-01 7:42:21,5.8,USD,ATM,SG,C8867,Savings,4,0
T002192,2025-06-01 15:38:20,214.77,USD,POS,IN,C9155,Savings,5,0
T002193,2025-08-11 18:03:50,207.57,EUR,ATM,IN,C8112,Savings,1,0
T002194,2025-08-16 15:53:22,58.41,GBP,ATM,DE,C3964,Business,0,0
T002195,2025-05-12 10:29:07,203.27,INR,POS,IN,C3196,Business,1,0
T002196,2025-07-02 11:43:10,84.64,USD,POS,IN,C6613,Savings,1,0
T002197,2025-08-23 5:50:45,227.73,USD,Mobile,DE,C4130,Savings,1,0
T002198,2025-08-13 8:07:51,135.31,USD,Mobile,IN,C3961,Savings,1,0
T002199,2025-08-24 17:10:45,371.74,INR,ATM,IN,C8166,CreditCard,0,0
T002200,2025-03-14 23:09:03,320.86,INR,ATM,US,C7401,CreditCard,1,0
T002201,2025-04-02 18:41:12,30.8,EUR,Mobile,IN,C6082,CreditCard,1,0
T002202,2025-05-15 8:19:26,224.86,INR,Online,IN,C2114,Savings,0,0
T002203,2025-08-11 15:33:58,292.94,INR,Online,US,C7128,Savings,0,0
T002204,2025-06-11 13:38:54,141.18,EUR,Wire,IN,C9676,Savings,3,0
T002205,2025-08-20 11:46:32,353.83,INR,ATM,IN,C7966,Business,2,0
T002206,2025-07-09 23:30:32,402.22,INR,POS,IN,C6260,Business,1,0
T002207,2025-05-08 0:32:22,109.95,INR,POS,SG,C3544,Business,3,0
T002208,2025-04-14 13:10:01,79.48,INR,ATM,SG,C1708,Business,0,0
T002209,2025-06-04 3:38:12,277.67,GBP,POS,IN,C6418,CreditCard,0,0
T002210,2025-07-19 18:48:11,430.4,INR,ATM,IN,C4186,Savings,0,0
T002211,2025-03-22 8:02:04,61.46,USD,POS,UK,C7174,CreditCard,2,0
T002212,2025-05-26 9:34:12,30.37,GBP,Online,IN,C9934,Savings,1,0
T002213,2025-08-04 20:34:57,82.47,EUR,ATM,US,C4940,Savings,3,0
T002214,2025-08-08 6:18:27,65.06,INR,Online,IN,C6640,Savings,3,0
T002215,2025-05-07 9:02:09,234.7,GBP,POS,US,C2947,Savings,1,0
T002216,2025-07-07 6:57:14,158.76,INR,Online,US,C3750,Business,1,0
T002217,2025-08-12 6:30:11,527.94,USD,Online,AE,C7259,Savings,1,0
T002218,2025-04-11 0:19:21,24.21,USD,ATM,DE,C2135,Business,2,0
T002219,2025-07-27 3:30:02,130.09,USD,Mobile,US,C6487,Savings,1,0
T002220,2025-08-15 14:47:33,20.49,EUR,Online,US,C8583,Savings,2,0
T002221,2025-04-14 19:57:13,49.11,EUR,POS,IN,C6266,Savings,3,0
T002222,2025-03-27 13:52:48,147.93,EUR,ATM,IN,C5758,CreditCard,1,0
T002223,2025-04-13 0:21:40,204.4,INR,Online,IN,C4491,Savings,2,0
T002224,2025-04-01 1:45:36,408.05,USD,Mobile,DE,C9568,Savings,3,0
T002225,2025-06-30 1:42:22,122.91,INR,Wire,IN,C8603,Savings,4,0
T002226,2025-03-17 21:43:32,415.5,INR,Mobile,DE,C4136,Savings,2,0
T002227,2025-06-13 0:19:50,108.61,INR,ATM,SG,C3278,Savings,1,0
T002228,2025-06-23 4:33:56,57.83,EUR,POS,IN,C1915,Savings,5,0
T002229,2025-07-30 7:09:02,190.83,INR,ATM,IN,C4527,Business,0,0
T002230,2025-03-08 10:13:41,28.75,USD,Online,AE,C1771,Savings,0,0
T002231,2025-07-26 21:12:51,505.49,EUR,Mobile,IN,C4352,CreditCard,2,0
T002232,2025-03-14 18:16:26,29.11,INR,Online,IN,C8066,CreditCard,1,0
T002233,2025-06-23 20:43:49,317.53,EUR,Online,US,C4570,Savings,5,0
T002234,2025-08-30 2:36:18,23.22,INR,ATM,IN,C7734,Business,4,0
T002235,2025-05-03 5:28:13,16.17,GBP,Mobile,IN,C5821,Business,4,0
T002236,2025-06-03 23:46:49,35.25,INR,POS,US,C7754,Savings,0,0
T002237,2025-04-28 21:41:45,95.17,EUR,Mobile,US,C9690,Savings,2,0
T002238,2025-03-15 9:09:51,674.12,INR,Online,SG,C2105,Business,3,0
T002239,2025-07-22 4:07:13,157.55,USD,POS,IN,C4937,Savings,1,0
T002240,2025-07-27 18:06:52,286.13,INR,Online,IN,C1065,Savings,1,0
T002241,2025-06-25 6:02:01,1048.1,USD,ATM,UK,C4771,Business,8,0
T002242,2025-07-15 2:22:05,81.44,EUR,Mobile,SG,C1218,Business,1,0
T002243,2025-05-23 12:04:57,78.45,USD,POS,IN,C1447,Savings,0,0
T002244,2025-05-14 19:51:16,361.27,EUR,POS,US,C4153,Savings,2,0
T002245,2025-03-14 10:28:14,16.9,GBP,Mobile,DE,C1716,Business,3,0
T002246,2025-04-26 0:52:07,16.64,INR,POS,US,C5469,Savings,1,0
T002247,2025-03-31 9:23:40,371.88,INR,ATM,SG,C7873,Savings,1,0
T002248,2025-05-03 6:03:00,162.85,INR,POS,US,C6610,Business,2,0
T002249,2025-03-23 12:25:34,162.2,GBP,POS,US,C7762,CreditCard,1,0
T002250,2025-06-28 23:41:45,220.65,INR,Mobile,UK,C9093,Savings,1,0
T002251,2025-08-09 22:32:26,19.8,INR,ATM,IN,C5885,CreditCard,1,0
T002252,2025-03-14 2:14:48,76.38,USD,POS,IN,C7445,CreditCard,2,0
T002253,2025-08-22 16:00:32,105.81,INR,Mobile,UK,C7446,Savings,1,0
T002254,2025-08-05 4:13:24,100.1,INR,POS,IN,C4385,Savings,3,0
T002255,2025-04-22 0:30:48,337.25,EUR,ATM,UK,C9722,Business,1,0
T002256,2025-03-15 14:20:13,542.66,GBP,Mobile,US,C1051,Savings,3,0
T002257,2025-05-12 4:11:26,188.2,INR,Wire,IN,C2782,Business,0,0
T002258,2025-08-16 22:42:15,130.63,INR,Mobile,SG,C4017,Business,2,0
T002259,2025-03-07 12:01:17,191.84,INR,ATM,IN,C4074,Savings,2,0
T002260,2025-06-05 7:21:03,63.85,INR,Online,IN,C3903,Savings,0,0
T002261,2025-08-11 12:24:07,608.44,INR,ATM,SG,C9840,Business,1,0
T002262,2025-08-21 13:52:32,21.4,INR,ATM,IN,C5116,Savings,2,0
T002263,2025-03-28 6:31:52,445.82,USD,Online,IN,C5334,CreditCard,3,0
T002264,2025-06-11 0:39:46,219.42,INR,Mobile,IN,C3835,Savings,2,0
T002265,2025-04-03 22:33:31,173.94,USD,Online,IN,C1752,Savings,1,0
T002266,2025-08-04 22:31:05,31.74,INR,POS,IN,C5859,Business,1,0
T002267,2025-04-29 21:39:51,36.58,INR,Mobile,UK,C9140,Business,2,0
T002268,2025-07-04 23:04:45,559.14,INR,POS,IN,C3648,CreditCard,1,0
T002269,2025-03-28 9:25:22,259.55,USD,ATM,UK,C6664,Savings,4,0
T002270,2025-03-07 7:50:31,81.96,INR,POS,IN,C2191,CreditCard,1,0
T002271,2025-03-10 8:07:58,83.81,INR,Online,IN,C4752,Savings,3,0
T002272,2025-07-18 22:32:03,113.19,USD,Online,IN,C5996,Savings,2,0
T002273,2025-03-23 17:19:23,469.63,INR,Mobile,IN,C2944,Savings,1,1
T002274,2025-05-26 5:37:13,306.97,EUR,POS,SG,C9951,Savings,3,0
T002275,2025-04-11 16:24:43,308.29,INR,Wire,IN,C6305,Savings,2,0
T002276,2025-06-04 5:52:36,199.45,INR,Online,UK,C5353,Business,4,0
T002277,2025-08-23 4:48:08,467.11,INR,Online,US,C7368,Savings,2,0
T002278,2025-04-27 7:24:04,289.57,USD,Mobile,DE,C2697,Business,3,0
T002279,2025-07-12 14:02:42,244.35,INR,POS,IN,C6967,Savings,2,0
T002280,2025-05-28 18:08:04,10.73,INR,POS,IN,C9897,Savings,2,0
T002281,2025-07-27 23:20:44,127.33,GBP,ATM,AE,C9386,Savings,3,0
T002282,2025-04-26 19:14:28,211.67,INR,Mobile,IN,C1373,Savings,4,0
T002283,2025-07-26 22:50:06,77.32,INR,Mobile,IN,C9135,Business,3,0
T002284,2025-04-04 4:36:00,52.19,INR,Online,IN,C5965,CreditCard,1,0
T002285,2025-05-08 18:29:15,74.85,EUR,Online,IN,C1496,CreditCard,5,0
T002286,2025-08-28 18:22:05,30.58,USD,Wire,IN,C1633,Savings,3,0
T002287,2025-04-28 2:09:09,60.23,INR,Online,SG,C8714,Savings,2,0
T002288,2025-04-26 21:42:36,42.15,EUR,POS,IN,C9625,Savings,2,0
T002289,2025-07-08 7:30:13,112.98,INR,ATM,IN,C1946,Business,3,0
T002290,2025-08-08 6:43:09,543.3,INR,Online,SG,C2469,Savings,2,0
T002291,2025-07-13 8:22:40,97.13,INR,Online,UK,C6042,Business,5,0
T002292,2025-08-30 1:56:17,197.69,INR,Mobile,DE,C1607,Savings,2,0
T002293,2025-05-23 4:18:04,36.81,INR,ATM,UK,C2633,Business,2,0
T002294,2025-03-28 22:31:24,65.97,INR,POS,SG,C5411,Business,5,0
T002295,2025-08-24 13:40:51,247.14,INR,POS,DE,C4834,Savings,2,0
T002296,2025-05-29 14:51:42,218.68,INR,Mobile,IN,C5786,Savings,3,0
T002297,2025-04-17 23:40:35,5.39,INR,ATM,IN,C3384,Business,3,0
T002298,2025-06-22 2:47:37,701.67,INR,Online,US,C4794,Savings,4,0
T002299,2025-03-16 9:28:53,90.01,INR,Mobile,IN,C3397,Business,3,0
T002300,2025-07-05 14:39:41,302.07,INR,Mobile,IN,C9177,Savings,0,0
T002301,2025-07-15 14:02:03,30.31,GBP,POS,DE,C5665,Savings,2,0
T002302,2025-03-15 19:52:17,42.46,GBP,POS,US,C5481,Savings,1,0
T002303,2025-06-01 21:59:03,98.13,USD,Mobile,IN,C3032,Savings,2,0
T002304,2025-04-07 21:00:33,441.72,INR,Online,SG,C6244,Savings,1,0
T002305,2025-03-30 2:02:12,84.91,INR,POS,IN,C2898,Savings,5,0
T002306,2025-07-15 1:26:42,543.44,EUR,Mobile,US,C3109,CreditCard,2,0
T002307,2025-07-08 4:16:39,462.61,INR,ATM,UK,C5667,Business,3,0
T002308,2025-07-04 14:37:15,165.39,INR,Online,IN,C9828,CreditCard,0,0
T002309,2025-07-02 11:05:40,171.68,INR,Mobile,US,C4162,Savings,1,0
T002310,2025-05-25 1:34:53,387.23,INR,Mobile,SG,C5329,Savings,1,0
T002311,2025-04-27 21:37:48,50.5,USD,ATM,IN,C4443,Business,4,0
T002312,2025-05-24 19:22:52,91.32,INR,Wire,IN,C2165,Savings,1,0
T002313,2025-07-14 15:42:49,141.5,INR,POS,IN,C4501,CreditCard,2,0
T002314,2025-07-29 7:18:25,17.49,INR,POS,IN,C9705,Business,4,0
T002315,2025-05-29 5:05:46,62.3,INR,POS,US,C6901,Business,2,0
T002316,2025-04-15 20:38:00,189.28,USD,Mobile,US,C3786,Business,2,0
T002317,2025-06-05 9:27:33,310.45,USD,POS,IN,C8920,Savings,0,0
T002318,2025-04-13 20:10:22,425.93,GBP,POS,SG,C8589,Business,2,0
T002319,2025-06-06 3:17:11,253.51,INR,Online,IN,C4056,Savings,5,0
T002320,2025-04-29 22:42:30,93.83,EUR,Online,SG,C4779,CreditCard,0,0
T002321,2025-07-21 7:23:33,82.15,INR,POS,US,C7796,Savings,3,0
T002322,2025-08-16 0:47:07,446.66,INR,POS,US,C9516,Savings,5,0
T002323,2025-03-29 17:48:24,218.23,INR,Online,IN,C5120,Business,3,0
T002324,2025-05-01 14:39:31,210.44,INR,Online,IN,C1277,Savings,1,0
T002325,2025-03-12 22:15:44,54.45,INR,POS,SG,C3496,Savings,7,0
T002326,2025-04-12 10:58:12,23.53,USD,POS,IN,C3732,Savings,1,0
T002327,2025-08-05 0:10:22,554.29,INR,Online,IN,C3625,CreditCard,2,0
T002328,2025-03-28 11:01:37,107.58,USD,Wire,IN,C5319,Savings,6,0
T002329,2025-08-28 13:57:00,432.95,INR,POS,IN,C5441,Savings,3,0
T002330,2025-04-09 21:39:54,161.25,INR,POS,SG,C7228,Savings,0,0
T002331,2025-09-01 14:03:31,241.7,INR,Online,UK,C8748,CreditCard,3,0
T002332,2025-06-03 0:04:45,315.78,INR,Online,US,C4697,Savings,1,0
T002333,2025-09-02 20:09:09,3.59,USD,Online,UK,C9795,Business,0,0
T002334,2025-07-28 19:59:36,434.35,INR,POS,IN,C8908,Savings,2,0
T002335,2025-08-03 3:20:27,57.75,USD,POS,IN,C2083,Business,1,0
T002336,2025-04-01 12:14:29,214.65,INR,Online,US,C2396,Business,2,0
T002337,2025-06-30 4:22:53,61.29,GBP,Online,UK,C3071,CreditCard,4,0
T002338,2025-04-26 5:04:22,23.27,INR,ATM,IN,C7931,Savings,1,0
T002339,2025-03-26 23:22:28,10.07,INR,Online,US,C8419,Business,4,0
T002340,2025-04-23 18:45:02,122.52,INR,ATM,US,C6909,Savings,2,0
T002341,2025-08-04 13:56:51,186.49,USD,Online,UK,C6160,Savings,4,0
T002342,2025-05-11 9:04:08,220.57,INR,POS,IN,C5742,Savings,2,0
T002343,2025-04-13 2:39:32,51.05,USD,POS,IN,C7269,Savings,1,0
T002344,2025-06-05 13:07:00,13.63,USD,ATM,IN,C7333,Savings,6,0
T002345,2025-04-01 7:47:17,32.42,INR,POS,US,C3862,Savings,3,0
T002346,2025-09-01 4:20:34,244.75,INR,Wire,IN,C8969,Business,1,0
T002347,2025-06-17 20:09:38,72.62,INR,Online,IN,C4203,Savings,1,0
T002348,2025-05-29 1:21:25,397.25,EUR,POS,SG,C4138,Savings,2,0
T002349,2025-08-14 4:45:53,223.05,INR,Online,UK,C7334,Savings,2,0
