TransactionID,Timestamp,Amount,Currency,Channel,Location,CustomerID,AccountType,TxFrequency,FraudLabel
T000821,2025-05-31 11:01:30,348.8,INR,Mobile,US,C9334,Savings,0,0
T000822,2025-04-16 14:14:41,18.91,GBP,Mobile,US,C8839,Savings,2,0
T000823,2025-04-11 20:18:37,210.42,INR,Online,US,C4146,Savings,2,0
T000824,2025-04-14 8:58:24,881.21,INR,ATM,US,C9238,Savings,1,0
T000825,2025-06-23 21:55:46,58.95,GBP,Mobile,IN,C3630,Business,2,0
T000826,2025-09-01 1:28:41,70.76,INR,POS,IN,C3598,CreditCard,2,0
T000827,2025-08-18 13:14:13,39.86,INR,ATM,IN,C6542,CreditCard,1,0
T000828,2025-03-10 21:19:08,571.97,USD,ATM,US,C3087,Savings,3,0
T000829,2025-08-17 11:13:28,1.81,INR,Online,US,C2942,Business,1,0
T000830,2025-04-23 9:24:44,259.22,GBP,POS,US,C6805,Business,3,0
T000831,2025-04-26 12:17:35,55.84,INR,Online,US,C2649,CreditCard,1,0
T000832,2025-06-20 7:30:59,122.54,USD,POS,IN,C2774,Savings,3,0
T000833,2025-04-28 18:53:12,360.65,EUR,Mobile,US,C6370,Savings,2,0
T000834,2025-05-23 22:17:55,218.98,USD,POS,IN,C7401,Savings,2,0
T000835,2025-07-02 4:55:25,87.17,INR,ATM,IN,C8304,Business,2,0
T000836,2025-04-19 1:18:23,209.31,GBP,Mobile,US,C5041,Savings,0,0
T000837,2025-07-10 23:48:10,251.03,INR,Mobile,IN,C2687,Savings,0,0
T000838,2025-03-17 1:31:40,159.17,INR,Online,DE,C1638,CreditCard,2,0
T000839,2025-08-06 21:53:52,22.68,INR,POS,IN,C2984,Savings,1,0
T000840,2025-06-25 21:16:20,262.11,INR,Mobile,US,C4150,Business,1,0
T000841,2025-04-02 1:53:05,1.66,INR,POS,IN,C8919,Savings,4,0
T000842,2025-08-24 18:48:10,38.3,INR,Mobile,IN,C6694,CreditCard,3,0
T000843,2025-03-30 12:01:33,626.89,INR,Mobile,IN,C8455,Savings,1,0
T000844,2025-06-21 23:40:08,80.59,EUR,Online,US,C2462,Savings,3,0
T000845,2025-05-13 21:07:09,189.53,EUR,ATM,UK,C3728,Business,1,0
T000846,2025-03-08 16:51:55,35.1,USD,Mobile,IN,C9079,Business,1,0
T000847,2025-05-10 1:53:45,23.4,INR,Online,AE,C6363,Business,1,0
T000848,2025-06-22 4:36:51,282.65,EUR,Online,US,C8921,Savings,0,0
T000849,2025-06-28 17:44:57,78.87,USD,Mobile,IN,C9834,Savings,1,0
T000850,2025-03-20 9:48:24,490.93,INR,POS,DE,C7836,CreditCard,1,0
T000851,2025-03-10 4:38:40,1169.13,USD,POS,AE,C2416,Savings,3,0
T000852,2025-03-14 23:44:41,473.71,INR,POS,SG,C4379,CreditCard,2,0
T000853,2025-06-17 18:34:35,57.03,INR,POS,IN,C2461,Savings,1,0
T000854,2025-05-23 11:46:19,135.73,GBP,Online,IN,C9819,Savings,4,0
T000855,2025-04-24 2:17:17,174.84,INR,ATM,IN,C5845,Savings,4,0
T000856,2025-07-19 13:28:26,111.7,GBP,Wire,DE,C3639,Savings,4,0
T000857,2025-06-06 5:43:01,307.53,INR,Online,IN,C8507,Savings,2,0
T000858,2025-05-11 1:04:38,396.6,INR,Mobile,IN,C8456,CreditCard,1,0
T000859,2025-03-11 12:54:30,253.42,INR,Mobile,AE,C4368,Savings,4,0
T000860,2025-07-08 21:38:54,429.35,EUR,POS,IN,C8118,Savings,0,0
T000861,2025-04-27 14:27:49,262.98,INR,ATM,IN,C6715,CreditCard,1,0
T000862,2025-03-16 20:39:39,286.55,INR,POS,SG,C9576,Savings,3,0
T000863,2025-03-08 5:03:54,6.14,GBP,POS,IN,C6286,Savings,1,0
T000864,2025-03-22 10:59:57,180.8,INR,Mobile,IN,C7792,Business,4,0
T000865,2025-03-29 14:52:02,104.15,GBP,Mobile,UK,C2596,Business,3,0
T000866,2025-08-25 22:50:00,321.89,INR,Online,IN,C5986,Savings,2,0
T000867,2025-07-20 12:11:38,345.8,INR,Online,IN,C1626,Savings,4,0
T000868,2025-06-22 16:20:31,198.09,GBP,Online,US,C7290,Savings,0,0
T000869,2025-08-27 1:59:06,112.48,EUR,Mobile,IN,C8518,CreditCard,4,0
T000870,2025-09-02 21:37:52,62.75,INR,ATM,IN,C5632,Business,3,0
T000871,2025-04-18 12:29:42,558.23,INR,Online,US,C8899,Savings,2,0
T000872,2025-05-27 12:23:37,56.55,INR,POS,UK,C5111,CreditCard,2,0
T000873,2025-08-22 14:44:14,4.14,INR,ATM,UK,C1224,Savings,2,0
T000874,2025-03-22 19:24:20,388.49,INR,Online,SG,C4446,Business,2,0
T000875,2025-08-26 21:45:55,291.66,INR,Online,IN,C7067,Savings,1,0
T000876,2025-06-11 2:07:47,230.81,EUR,POS,IN,C2279,Business,3,0
T000877,2025-08-05 22:04:18,339.18,INR,POS,IN,C6772,Savings,0,0
T000878,2025-05-18 22:22:52,203.4,EUR,Online,US,C2425,Savings,0,0
T000879,2025-06-24 4:20:38,362.01,INR,Mobile,US,C5915,Savings,1,0
T000880,2025-04-06 19:01:39,6.32,INR,POS,IN,C2124,Savings,2,0
T000881,2025-05-25 11:19:31,45.54,INR,Wire,IN,C7614,Business,3,0
T000882,2025-07-21 3:55:08,262.73,USD,Online,IN,C5552,Savings,2,0
T000883,2025-08-03 18:02:03,86.56,INR,Online,IN,C1934,Savings,1,0
T000884,2025-06-27 0:58:58,156.58,INR,Online,IN,C5046,Business,1,0
T000885,2025-05-23 11:53:56,80.46,INR,POS,IN,C5713,Savings,2,0
T000886,2025-08-18 3:08:27,204.15,EUR,Online,IN,C3169,CreditCard,1,0
T000887,2025-04-05 5:54:56,180.84,USD,POS,US,C2603,Savings,0,0
T000888,2025-08-05 9:17:04,122.27,GBP,ATM,IN,C4801,Business,2,0
T000889,2025-04-16 23:59:45,129.74,INR,Mobile,SG,C5263,Savings,3,0
T000890,2025-05-31 13:28:52,78.72,INR,POS,AE,C1907,Savings,3,1
T000891,2025-05-20 3:28:41,157.44,GBP,POS,UK,C8958,Savings,1,0
T000892,2025-06-05 18:13:34,455.16,USD,POS,SG,C1186,Savings,3,0
T000893,2025-05-01 4:44:20,4.36,INR,ATM,IN,C6618,Business,1,0
T000894,2025-03-14 20:20:27,344.65,USD,Mobile,IN,C5517,Business,4,0
T000895,2025-03-23 23:24:23,101.76,INR,Mobile,IN,C3680,Business,1,0
T000896,2025-07-20 12:12:27,496.31,INR,ATM,UK,C8634,Business,5,0
T000897,2025-07-11 12:23:27,15.88,GBP,ATM,DE,C6135,Savings,3,0
T000898,2025-04-14 17:42:11,292.87,EUR,Mobile,IN,C8026,Savings,3,0
T000899,2025-07-04 19:38:40,257.32,INR,Mobile,IN,C2586,Savings,4,1
T000900,2025-08-13 22:37:54,378.02,INR,Online,IN,C7361,Savings,3,0
T000901,2025-08-25 15:07:50,60.72,INR,Online,US,C5487,Business,4,0
T000902,2025-04-28 11:54:30,170.26,USD,Mobile,UK,C9863,Savings,1,0
T000903,2025-08-13 16:55:56,135.17,INR,ATM,DE,C1407,Savings,1,0
T000904,2025-04-29 18:43:53,171.01,INR,ATM,US,C8576,Savings,2,0
T000905,2025-08-28 17:39:32,90.99,INR,Online,IN,C2235,CreditCard,1,0
T000906,2025-04-17 4:03:17,124.81,INR,Online,US,C7281,Savings,2,0
T000907,2025-07-27 10:47:49,284.45,INR,POS,IN,C3887,Savings,2,0
T000908,2025-05-09 15:20:00,9.42,INR,Online,SG,C7960,CreditCard,3,0
T000909,2025-07-15 22:38:03,33.34,INR,POS,US,C4087,Business,3,0
T000910,2025-03-08 8:37:38,207.87,USD,Online,AE,C3835,Business,2,0
T000911,2025-07-31 10:42:30,13.92,INR,POS,IN,C1161,Savings,1,0
T000912,2025-07-15 7:58:38,365.88,INR,POS,IN,C7851,Business,3,0
T000913,2025-06-21 4:22:05,7.15,INR,POS,IN,C9190,CreditCard,1,0
T000914,2025-03-25 20:30:13,12.49,INR,Mobile,UK,C2014,Business,2,0
T000915,2025-07-03 9:58:45,60.89,INR,Online,IN,C9270,CreditCard,0,0
T000916,2025-05-01 7:27:12,253.23,INR,ATM,IN,C4181,Business,0,0
T000917,2025-07-12 15:08:34,17.53,INR,Online,UK,C4342,Business,2,0
T000918,2025-09-03 3:42:28,37.56,INR,POS,UK,C5437,Savings,0,0
T000919,2025-08-03 17:25:37,130.5,INR,Online,IN,C7293,CreditCard,1,0
T000920,2025-03-21 14:32:44,23.77,INR,POS,UK,C5892,Savings,5,0
T000921,2025-08-23 3:14:46,469.92,USD,Mobile,US,C9530,Savings,2,0
T000922,2025-07-14 18:03:19,279.05,USD,Online,IN,C5410,Savings,7,0
T000923,2025-08-20 3:40:19,2.95,INR,Online,IN,C3729,Business,3,0
T000924,2025-07-07 9:49:16,248.09,INR,Mobile,US,C2980,Savings,5,0
T000925,2025-06-11 2:31:06,6.86,USD,Online,IN,C5650,Savings,3,0
T000926,2025-05-21 7:52:55,133.1,USD,Online,US,C7351,CreditCard,2,0
T000927,2025-07-13 20:25:21,166.04,GBP,Mobile,SG,C7479,Business,0,0
T000928,2025-07-28 3:02:59,532.8,INR,POS,IN,C1605,Business,0,0
T000929,2025-07-21 16:53:32,68.13,INR,ATM,DE,C7667,Savings,4,0
T000930,2025-07-10 8:38:58,280.72,USD,Mobile,AE,C9043,Savings,0,0
T000931,2025-07-14 12:01:20,345.66,INR,Mobile,IN,C5146,Savings,1,0
T000932,2025-08-11 3:57:36,320.05,INR,POS,IN,C4346,Business,2,0
T000933,2025-08-11 13:49:12,53.6,USD,Mobile,IN,C7725,CreditCard,2,0
T000934,2025-04-01 10:36:03,22.57,INR,POS,IN,C8534,Savings,2,0
T000935,2025-08-17 4:15:02,396.44,USD,Online,IN,C7518,Savings,2,0
T000936,2025-06-27 17:45:01,64.25,USD,POS,UK,C4507,Savings,2,0
T000937,2025-05-23 11:39:08,71.88,GBP,Wire,IN,C7287,Savings,2,0
T000938,2025-03-09 1:16:19,22.03,GBP,Online,IN,C4159,Business,3,0
T000939,2025-04-04 14:54:23,231.06,INR,Mobile,IN,C2619,CreditCard,4,0
T000940,2025-07-05 0:43:03,304.21,INR,ATM,UK,C7777,CreditCard,2,0
T000941,2025-04-28 7:38:39,45.13,USD,Wire,IN,C5237,Savings,0,0
T000942,2025-04-09 16:45:23,134.45,INR,Online,IN,C8318,Savings,0,0
T000943,2025-05-19 15:27:35,420.98,INR,ATM,US,C9113,Savings,0,0
T000944,2025-03-08 3:00:10,426.88,INR,Online,DE,C7249,Savings,5,0
T000945,2025-05-29 16:03:15,160.22,EUR,POS,IN,C3915,Savings,2,0
T000946,2025-05-01 23:08:11,562.27,GBP,POS,SG,C1850,Savings,0,0
T000947,2025-05-05 13:40:11,15.64,INR,Online,US,C2281,CreditCard,3,0
T000948,2025-05-02 22:09:12,63.52,USD,Mobile,SG,C1841,Savings,1,0
T000949,2025-04-14 4:38:50,62.25,INR,Mobile,SG,C3748,Savings,3,0
T000950,2025-04-27 19:28:41,210.97,INR,Wire,SG,C3579,Business,3,0
T000951,2025-06-08 4:32:48,319.64,INR,POS,SG,C8577,Business,2,0
T000952,2025-03-11 17:31:59,115.48,EUR,POS,UK,C8814,CreditCard,2,0
T000953,2025-06-12 12:00:28,114.36,USD,ATM,IN,C5218,Business,3,0
T000954,2025-06-05 7:59:56,73.09,USD,ATM,IN,C7803,Business,2,0
T000955,2025-06-10 4:21:12,151.25,INR,POS,IN,C1240,Savings,1,0
T000956,2025-06-19 13:59:00,18.73,USD,POS,IN,C4080,Savings,2,0
T000957,2025-04-11 16:03:53,82.73,GBP,Mobile,SG,C3743,Savings,0,0
T000958,2025-07-19 23:39:50,143.12,INR,Online,DE,C9279,Savings,3,0
T000959,2025-06-22 11:45:56,177.67,EUR,ATM,IN,C9164,Savings,1,0
T000960,2025-07-24 6:57:02,229.03,INR,POS,IN,C7368,Savings,3,0
T000961,2025-07-25 5:09:12,146.27,USD,Wire,IN,C9978,Business,0,0
T000962,2025-07-10 21:05:26,78.12,INR,ATM,UK,C1006,Savings,2,0
T000963,2025-05-20 8:46:00,230.74,INR,ATM,US,C6262,Savings,1,0
T000964,2025-08-26 9:18:57,200.17,INR,Mobile,UK,C9030,Business,2,0
T000965,2025-04-10 7:33:17,276.43,EUR,Mobile,UK,C1307,Savings,2,0
T000966,2025-03-22 1:29:23,23.35,USD,Online,IN,C8232,CreditCard,3,0
T000967,2025-07-20 17:27:20,136.87,INR,POS,UK,C9247,Savings,1,0
T000968,2025-05-14 13:37:46,13.14,INR,Wire,US,C4307,CreditCard,2,0
T000969,2025-06-15 9:35:07,611.21,INR,POS,IN,C7874,CreditCard,1,0
T000970,2025-03-16 19:09:07,556.82,INR,POS,UK,C7986,CreditCard,0,0
T000971,2025-05-10 19:01:25,294.34,INR,Online,US,C4217,Savings,2,0
T000972,2025-04-29 20:35:31,155.81,INR,POS,US,C3926,Savings,5,0
T000973,2025-05-21 6:41:28,155.92,INR,POS,UK,C4693,Business,3,0
T000974,2025-06-03 20:35:43,310.69,INR,Online,AE,C3537,Savings,0,0
T000975,2025-07-10 22:54:32,104.58,INR,POS,SG,C8896,Savings,2,0
T000976,2025-03-19 20:26:19,8.93,USD,POS,US,C9656,Business,2,0
T000977,2025-04-27 3:16:42,63.66,EUR,Mobile,IN,C4295,Savings,0,0
T000978,2025-04-18 13:25:44,158.28,USD,Online,UK,C2593,Savings,1,0
T000979,2025-08-29 3:52:00,1015.0,INR,POS,IN,C9246,CreditCard,7,0
T000980,2025-05-10 10:21:06,141.39,INR,Mobile,US,C2117,CreditCard,1,0
T000981,2025-05-22 22:38:23,372.32,INR,POS,AE,C5089,Savings,1,0
T000982,2025-04-26 18:31:06,322.14,GBP,POS,IN,C8955,Business,4,0
T000983,2025-05-28 6:28:37,369.66,USD,ATM,IN,C3859,Savings,3,0
T000984,2025-04-09 21:55:55,47.79,INR,POS,IN,C4083,Business,1,0
T000985,2025-04-28 9:33:04,81.03,GBP,Online,UK,C9413,Savings,2,0
T000986,2025-08-02 13:28:14,116.81,USD,POS,IN,C9452,Business,3,0
T000987,2025-07-27 19:27:53,92.08,GBP,Online,US,C5073,Business,4,0
T000988,2025-08-15 7:57:29,163.03,INR,ATM,DE,C1651,CreditCard,3,0
T000989,2025-08-28 8:45:32,500.77,GBP,ATM,SG,C2264,Savings,1,0
T000990,2025-07-09 2:01:51,23.07,INR,Online,IN,C3580,Business,3,0
T000991,2025-06-12 12:37:21,96.87,INR,ATM,IN,C5697,Savings,1,0
T000992,2025-07-27 1:17:01,1.45,INR,Online,IN,C2456,Savings,5,0
T000993,2025-06-07 16:40:16,90.55,GBP,Mobile,UK,C7646,Savings,1,0
T000994,2025-07-25 13:01:09,134.6,INR,POS,IN,C2283,Savings,3,0
T000995,2025-03-23 19:02:39,558.34,GBP,Wire,SG,C7217,CreditCard,1,0
T000996,2025-07-15 18:55:33,115.59,EUR,Mobile,IN,C3488,CreditCard,0,0
T000997,2025-08-07 13:03:15,21.76,EUR,Mobile,IN,C9671,Business,3,0
T000998,2025-06-16 14:04:34,121.08,INR,Online,US,C7626,Business,2,0
T000999,2025-06-25 19:47:19,271.9,INR,POS,SG,C7988,Savings,2,0
T001000,2025-08-04 8:05:24,170.25,GBP,Mobile,SG,C1254,CreditCard,6,0
T001001,2025-06-08 11:38:57,107.87,INR,POS,IN,C7909,Savings,1,0
T001002,2025-07-28 22:29:22,229.29,INR,Mobile,US,C9626,Savings,4,0
T001003,2025-08-17 14:58:16,56.09,INR,Online,IN,C8266,Savings,0,0
T001004,2025-08-27 6:57:35,286.2,INR,Mobile,IN,C4377,Savings,2,0
T001005,2025-05-02 0:20:57,4.93,INR,Wire,IN,C7248,Savings,2,0
T001006,2025-06-08 21:02:28,476.3,GBP,POS,US,C8442,Savings,1,0
T001007,2025-05-30 14:28:08,399.03,USD,Mobile,IN,C2718,Business,1,0
T001008,2025-07-04 11:43:45,120.83,USD,Online,IN,C2281,Savings,1,0
T001009,2025-05-14 2:21:51,143.46,INR,ATM,IN,C7622,Savings,1,0
T001010,2025-06-02 18:01:44,129.18,USD,Mobile,IN,C2311,Savings,2,0
T001011,2025-05-03 8:37:44,364.32,INR,POS,IN,C4519,Savings,0,0
T001012,2025-05-09 10:21:53,276.09,INR,Online,IN,C6151,Savings,2,0
T001013,2025-05-24 16:24:07,74.8,INR,Mobile,DE,C9412,Savings,2,0
T001014,2025-06-29 19:29:17,67.29,INR,Online,US,C1542,Savings,0,0
T001015,2025-08-20 23:13:45,40.94,INR,Mobile,UK,C8516,Business,2,0
T001016,2025-07-01 20:22:38,169.56,INR,Online,IN,C6624,Savings,2,0
T001017,2025-05-21 16:58:19,243.08,USD,Online,IN,C5387,CreditCard,1,0
T001018,2025-03-11 1:55:13,110.43,INR,ATM,IN,C4896,Business,4,0
T001019,2025-08-18 18:18:06,210.16,INR,Mobile,US,C6445,Savings,1,0
T001020,2025-04-24 21:24:20,77.53,INR,Online,IN,C9499,Savings,3,0
T001021,2025-03-11 23:26:22,204.37,INR,POS,IN,C6215,CreditCard,4,0
T001022,2025-05-27 6:07:21,387.33,INR,Online,UK,C1484,CreditCard,1,0
T001023,2025-06-16 3:50:50,49.28,USD,Online,IN,C2069,Savings,2,0
T001024,2025-04-07 13:10:07,101.17,USD,Online,IN,C6239,CreditCard,2,0
T001025,2025-04-06 11:07:46,41.69,INR,ATM,US,C8424,Savings,1,0
T001026,2025-08-31 1:30:10,6.88,GBP,Mobile,IN,C4725,Business,4,1
T001027,2025-04-26 7:10:27,462.87,INR,Online,AE,C2918,Savings,2,0
T001028,2025-06-14 15:38:03,218.28,INR,Mobile,SG,C7276,Savings,2,0
T001029,2025-05-31 20:03:25,22.48,INR,Mobile,IN,C5514,Savings,3,0
T001030,2025-03-07 22:45:23,1060.03,USD,POS,IN,C3791,CreditCard,0,0
T001031,2025-08-08 23:51:45,52.21,USD,Online,SG,C8591,Savings,0,0
T001032,2025-06-29 7:55:31,225.09,USD,Online,US,C2007,CreditCard,4,0
T001033,2025-03-10 8:36:20,260.62,INR,ATM,IN,C2939,Business,4,0
T001034,2025-05-14 14:46:57,511.46,EUR,POS,IN,C7210,CreditCard,1,0
T001035,2025-04-18 10:16:29,223.28,USD,POS,UK,C7234,Savings,2,0
T001036,2025-05-10 8:09:54,107.53,INR,Mobile,US,C2786,Savings,0,0
T001037,2025-04-14 15:03:43,25.58,INR,Online,IN,C4901,Savings,0,0
T001038,2025-06-07 11:43:09,27.62,USD,POS,IN,C9264,Business,3,0
T001039,2025-06-06 8:40:28,224.99,GBP,Online,IN,C9156,Savings,2,0
T001040,2025-07-29 6:17:18,136.4,INR,Mobile,IN,C5927,Business,3,0
T001041,2025-08-21 21:57:45,2.64,INR,POS,DE,C5679,Business,1,0
T001042,2025-07-16 7:51:14,277.62,INR,Online,DE,C6139,Business,2,0
T001043,2025-07-19 12:55:55,236.36,INR,POS,IN,C9745,Savings,1,0
T001044,2025-03-16 9:08:07,137.5,INR,Online,IN,C9907,Business,0,0
T001045,2025-03-09 7:47:06,462.99,USD,ATM,IN,C3928,Savings,3,0
T001046,2025-04-15 23:52:25,331.81,GBP,POS,DE,C7704,CreditCard,4,0
T001047,2025-07-09 4:50:49,31.97,INR,Online,AE,C6513,Savings,2,0
T001048,2025-04-24 1:17:07,100.11,INR,Online,IN,C4803,Savings,3,0
T001049,2025-07-11 10:44:13,26.5,INR,ATM,IN,C6263,Savings,1,0
T001050,2025-06-12 13:30:59,54.54,INR,ATM,US,C3665,Savings,0,0
T001051,2025-08-12 14:45:08,298.01,INR,ATM,IN,C7968,Savings,4,0
T001052,2025-05-30 19:15:09,94.06,USD,POS,IN,C8914,Business,1,0
T001053,2025-08-14 18:59:19,3.8,USD,POS,US,C7883,CreditCard,4,1
T001054,2025-06-30 11:17:27,376.59,INR,ATM,IN,C1418,CreditCard,6,0
T001055,2025-08-21 0:53:10,199.28,USD,Mobile,IN,C1900,Savings,0,0
T001056,2025-05-16 1:54:56,231.61,INR,POS,SG,C2115,CreditCard,4,0
T001057,2025-06-16 6:37:17,53.01,INR,Mobile,IN,C7847,Savings,2,0
T001058,2025-08-27 22:30:59,57.34,INR,Mobile,US,C1436,Savings,2,0
T001059,2025-09-03 4:21:22,299.27,INR,Mobile,IN,C4197,CreditCard,2,0
T001060,2025-08-09 4:50:36,243.45,INR,Mobile,SG,C5584,Savings,0,0
T001061,2025-05-19 13:34:26,69.35,USD,Wire,UK,C7735,CreditCard,1,0
T001062,2025-04-29 10:12:28,300.59,GBP,ATM,US,C6909,Savings,3,0
T001063,2025-07-18 6:45:32,162.17,INR,POS,US,C3969,Business,3,0
T001064,2025-05-27 14:25:04,44.52,INR,POS,IN,C1132,Business,3,0
T001065,2025-04-14 13:50:14,52.73,EUR,POS,IN,C1340,Savings,1,0
T001066,2025-07-22 10:14:28,67.82,INR,POS,IN,C7780,Savings,2,0
T001067,2025-05-20 10:54:28,28.33,GBP,Mobile,IN,C9225,Business,3,0
T001068,2025-05-18 10:08:38,32.61,INR,Wire,DE,C8756,CreditCard,4,0
T001069,2025-05-14 10:42:56,148.69,USD,ATM,US,C2431,Business,1,0
T001070,2025-05-25 7:01:40,3.99,USD,Mobile,US,C1999,CreditCard,1,0
T001071,2025-07-27 23:17:23,60.86,INR,Online,SG,C8903,Savings,2,0
T001072,2025-03-14 19:12:48,250.73,INR,Mobile,US,C3874,Savings,2,0
T001073,2025-03-31 2:31:51,29.41,INR,POS,IN,C6669,CreditCard,3,0
T001074,2025-08-31 22:39:23,45.66,USD,Mobile,DE,C4268,Business,3,0
T001075,2025-08-27 2:32:18,63.15,INR,ATM,IN,C1390,Savings,1,0
T001076,2025-05-26 11:18:58,65.71,INR,ATM,IN,C8648,Savings,2,0
T001077,2025-05-26 8:59:55,146.08,INR,Online,US,C9137,Business,0,0
T001078,2025-04-05 19:13:21,58.03,INR,Mobile,IN,C6896,Savings,2,0
T001079,2025-05-27 22:52:19,221.95,INR,POS,US,C4243,CreditCard,2,0
T001080,2025-03-26 2:29:41,123.94,INR,Mobile,IN,C5600,Savings,1,0
T001081,2025-07-07 22:02:33,321.17,GBP,POS,IN,C7082,Savings,5,0
T001082,2025-07-24 1:49:00,207.51,INR,POS,US,C1168,Savings,2,0
T001083,2025-06-22 15:20:30,260.72,INR,Online,IN,C8417,Savings,2,0
T001084,2025-04-22 22:05:30,136.59,INR,ATM,IN,C6478,CreditCard,2,0
T001085,2025-06-17 7:38:10,4.52,EUR,POS,UK,C5874,Savings,2,0
T001086,2025-05-03 0:20:55,1.73,INR,Mobile,AE,C8916,Savings,1,0
T001087,2025-06-21 21:35:40,133.87,INR,POS,IN,C1144,Savings,1,0
T001088,2025-07-24 2:56:59,70.72,INR,Online,IN,C7504,CreditCard,0,0
T001089,2025-05-19 16:32:38,161.89,GBP,POS,IN,C5644,Savings,2,0
T001090,2025-04-07 21:20:51,160.18,INR,ATM,IN,C5584,Savings,1,0
T001091,2025-04-26 17:23:19,60.32,INR,Online,IN,C6101,Savings,0,0
T001092,2025-06-24 12:53:55,851.63,EUR,ATM,UK,C2580,Savings,3,0
T001093,2025-05-15 19:55:54,124.17,USD,Online,IN,C3500,Business,2,0
T001094,2025-04-21 8:12:52,167.21,INR,ATM,UK,C8303,Savings,2,0
T001095,2025-05-07 22:47:11,24.23,INR,Mobile,DE,C4678,Savings,0,0
T001096,2025-06-10 23:51:19,202.78,INR,ATM,IN,C5003,Business,0,0
T001097,2025-08-19 8:48:49,36.46,EUR,POS,IN,C8625,Business,3,0
T001098,2025-03-26 11:59:45,224.96,GBP,ATM,SG,C9407,Savings,1,0
T001099,2025-07-07 2:37:23,154.39,USD,Online,IN,C8956,Savings,1,0
T001100,2025-03-09 19:11:27,70.03,EUR,Mobile,UK,C3141,Savings,1,0
T001101,2025-08-29 16:15:23,452.16,GBP,Mobile,IN,C6022,Savings,1,0
T001102,2025-06-09 8:38:13,259.09,INR,ATM,IN,C6410,Savings,1,0
T001103,2025-08-03 17:45:58,39.2,EUR,POS,IN,C8255,Savings,3,0
T001104,2025-04-04 15:08:23,158.49,INR,Online,UK,C8326,Savings,1,0
T001105,2025-05-30 17:59:43,268.83,USD,Online,US,C6599,Savings,0,0
T001106,2025-08-23 15:30:36,317.33,GBP,ATM,IN,C4405,Business,5,0
T001107,2025-03-16 20:00:00,128.2,INR,ATM,IN,C3536,Savings,5,0
T001108,2025-07-13 14:20:10,163.17,INR,Mobile,UK,C7547,Business,3,0
T001109,2025-05-07 10:56:48,181.29,USD,POS,IN,C1822,Business,2,0
T001110,2025-07-22 5:59:55,43.95,INR,Online,US,C6913,Business,0,0
T001111,2025-04-04 20:05:13,142.23,INR,Mobile,UK,C3609,Savings,3,0
T001112,2025-06-08 13:49:48,714.08,GBP,POS,IN,C7724,Business,1,0
T001113,2025-03-20 15:55:46,95.27,INR,Wire,US,C8212,Savings,2,0
T001114,2025-03-28 15:43:57,371.92,INR,Mobile,DE,C7605,CreditCard,0,0
T001115,2025-06-11 12:25:55,250.72,INR,POS,AE,C5113,Business,0,0
T001116,2025-04-12 12:48:40,108.12,GBP,ATM,IN,C5120,Business,1,0
T001117,2025-07-29 4:10:37,278.12,GBP,Mobile,IN,C3258,Business,2,0
T001118,2025-07-22 23:17:43,116.92,INR,Online,IN,C7955,Business,1,0
T001119,2025-04-01 21:05:15,393.11,GBP,Mobile,AE,C7098,Savings,2,0
T001120,2025-05-27 15:03:45,3.63,USD,POS,IN,C3835,Savings,2,0
T001121,2025-07-26 13:49:28,39.65,INR,Online,US,C1227,Savings,3,0
T001122,2025-08-16 13:54:46,319.08,USD,Mobile,IN,C5885,Savings,1,0
T001123,2025-06-23 21:15:13,499.74,INR,Online,IN,C7258,CreditCard,2,0
T001124,2025-04-27 8:24:06,12.25,USD,Online,SG,C5282,Business,1,0
T001125,2025-08-26 13:32:53,58.35,INR,Mobile,US,C5745,Savings,3,0
T001126,2025-06-14 4:40:37,551.9,USD,POS,IN,C2190,Business,0,0
T001127,2025-08-08 11:09:29,21.6,INR,ATM,IN,C3892,Savings,3,0
T001128,2025-07-06 6:29:37,272.05,INR,Mobile,IN,C3936,Savings,2,0
T001129,2025-05-10 14:24:43,15.45,USD,Mobile,IN,C5064,CreditCard,1,0
T001130,2025-07-29 22:33:40,342.79,EUR,Online,IN,C6419,CreditCard,1,0
T001131,2025-05-12 19:16:49,28.65,USD,Mobile,IN,C8125,Business,0,0
T001132,2025-04-17 22:04:24,150.98,INR,ATM,AE,C1764,CreditCard,3,0
T001133,2025-05-31 21:26:51,211.9,INR,Online,IN,C9021,Savings,0,0
T001134,2025-08-01 13:59:15,66.83,EUR,Online,IN,C1370,CreditCard,3,0
T001135,2025-04-06 18:32:03,11.37,INR,Mobile,IN,C5109,Savings,1,0
T001136,2025-04-21 2:59:04,116.78,GBP,Online,IN,C5114,Savings,2,0
T001137,2025-03-27 20:16:51,161.23,INR,POS,UK,C7135,Savings,2,0
T001138,2025-04-12 4:44:50,104.46,INR,Wire,AE,C8894,Savings,5,0
T001139,2025-06-15 14:22:03,248.57,INR,POS,SG,C7539,Business,4,0
T001140,2025-03-26 12:47:13,14.34,INR,Mobile,UK,C5867,Savings,1,0
T001141,2025-06-29 0:27:55,51.12,USD,POS,US,C2389,Savings,0,0
T001142,2025-05-27 11:34:23,35.9,INR,POS,IN,C9179,Savings,2,0
T001143,2025-03-11 11:57:11,671.51,EUR,ATM,SG,C7652,Savings,0,0
T001144,2025-05-17 20:33:36,373.37,INR,Online,IN,C4096,Savings,1,0
T001145,2025-05-03 6:46:23,125.81,INR,POS,US,C4249,CreditCard,1,0
